SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,3,SBAC,Math,480,480,326,67.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),3,SBAC,Math,510,510,202,39.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,3,SBAC,Math,571,571,159,27.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,3,SBAC,Math,580,580,384,66.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,3,SBAC,Math,1854,1854,1373,74.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Section 504,3,SBAC,Math,21,21,15,71.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,3,SBAC,Math,4003,4003,2437,60.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,3,SBAC,Math,686,686,273,39.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students without Disabilities,3,SBAC,Math,3338,3338,2179,65.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,4,AIM,ELA,19,19,14,73.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,Non-English Language Learners,4,AIM,ELA,NULL,NULL,NULL,66.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,4,AIM,ELA,19,19,14,73.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,4,AIM,ELA,NULL,NULL,NULL,71.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,4,AIM,ELA,NULL,NULL,NULL,81.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Homeless,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,4,AIM,ELA,NULL,NULL,NULL,76.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Non Migrant,4,AIM,ELA,19,19,14,73.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,4,AIM,ELA,19,19,14,73.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),4,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,4,AIM,ELA,19,19,14,73.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,4,AIM,Math,18,18,15,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,4,AIM,Math,NULL,NULL,NULL,86.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Homeless,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,4,AIM,Math,NULL,NULL,NULL,87.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,4,AIM,Math,18,18,15,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,4,AIM,Math,18,18,15,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,4,AIM,Math,18,18,15,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,4,SBAC,ELA,3919,3919,2427,61.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,4,SBAC,ELA,553,553,119,21.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,Non-English Language Learners,4,SBAC,ELA,3366,3366,2308,68.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Foster Care,4,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,4,SBAC,ELA,NULL,NULL,NULL,62.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,4,SBAC,ELA,1273,1273,408,32.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Gender X,4,SBAC,ELA,18,18,13,72.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,4,SBAC,ELA,1957,1957,1156,59.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,4,SBAC,ELA,3841,3841,2415,62.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Migrant,4,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Non Migrant,4,SBAC,ELA,NULL,NULL,NULL,61.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Military Parent,4,SBAC,ELA,32,32,17,53.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,4,SBAC,ELA,3887,3887,2410,62.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,American Indian/ Alaskan Native,4,SBAC,ELA,10,10,3,30.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,4,SBAC,ELA,19,19,7,36.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),4,SBAC,ELA,454,454,196,43.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,4,SBAC,ELA,461,461,287,62.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,4,SBAC,ELA,553,553,366,66.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,4,SBAC,ELA,574,574,148,25.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,4,SBAC,ELA,1848,1848,1420,76.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Section 504,4,SBAC,ELA,34,34,28,82.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students without Disabilities,4,SBAC,ELA,3212,3212,2171,67.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,4,SBAC,Math,563,563,150,26.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,Non-English Language Learners,4,SBAC,Math,3366,3366,2158,64.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Foster Care,4,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,4,SBAC,Math,NULL,NULL,NULL,58.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,4,SBAC,Math,1279,1279,377,29.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,4,SBAC,Math,2650,2650,1931,72.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Gender X,4,SBAC,Math,18,18,15,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,4,SBAC,Math,1961,1961,1203,61.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,4,SBAC,Math,3849,3849,2297,59.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Non Migrant,4,SBAC,Math,NULL,NULL,NULL,58.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,American Indian/ Alaskan Native,4,SBAC,Math,10,10,2,20.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,4,SBAC,Math,19,19,5,26.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),4,SBAC,Math,457,457,179,39.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,4,SBAC,Math,463,463,300,64.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,4,SBAC,Math,1852,1852,1327,71.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Section 504,4,SBAC,Math,34,34,24,70.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,4,SBAC,Math,3895,3895,2284,58.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,4,SBAC,Math,709,709,237,33.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students without Disabilities,4,SBAC,Math,3220,3220,2071,64.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,5,AIM,ELA,19,19,9,47.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,5,AIM,ELA,19,19,9,47.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,5,AIM,ELA,NULL,NULL,NULL,20.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,5,AIM,ELA,NULL,NULL,NULL,43.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,5,AIM,ELA,19,19,9,47.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,5,AIM,ELA,19,19,9,47.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,5,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,5,AIM,ELA,19,19,9,47.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,5,AIM,ELA,19,19,9,47.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,5,AIM,Math,19,19,15,78.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,Non-English Language Learners,5,AIM,Math,NULL,NULL,NULL,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,5,AIM,Math,19,19,15,78.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,5,AIM,Math,NULL,NULL,NULL,70.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,5,AIM,Math,NULL,NULL,NULL,75.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,5,AIM,Math,19,19,15,78.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,5,AIM,Math,19,19,15,78.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,5,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,5,AIM,Math,19,19,15,78.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,5,AIM,Math,19,19,15,78.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,5,AIM,Science,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,5,AIM,Science,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,5,AIM,Science,NULL,NULL,NULL,15.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,5,AIM,Science,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,5,AIM,Science,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,5,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,5,AIM,Science,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,5,AIM,Science,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,5,SBAC,ELA,511,511,80,15.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,Non-English Language Learners,5,SBAC,ELA,3430,3430,2416,70.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Foster Care,5,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,5,SBAC,ELA,NULL,NULL,NULL,63.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,5,SBAC,ELA,2581,2581,2012,78.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Gender X,5,SBAC,ELA,18,18,15,83.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,5,SBAC,ELA,1910,1910,1299,68.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,5,SBAC,ELA,3842,3842,2473,64.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Migrant,5,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Non Migrant,5,SBAC,ELA,NULL,NULL,NULL,63.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Military Parent,5,SBAC,ELA,17,17,8,47.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,5,SBAC,ELA,3924,3924,2488,63.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,American Indian/ Alaskan Native,5,SBAC,ELA,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,5,SBAC,ELA,NULL,NULL,NULL,12.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,5,SBAC,ELA,419,419,292,69.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,5,SBAC,ELA,570,570,384,67.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,5,SBAC,ELA,626,626,190,30.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,White,5,SBAC,ELA,1799,1799,1417,78.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Section 504,5,SBAC,ELA,52,52,39,75.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,5,SBAC,ELA,808,808,295,36.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,5,SBAC,Math,3942,3942,1992,50.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,5,SBAC,Math,513,513,54,10.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Section 504,8,SBAC,Math,117,117,50,42.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Non Section 504,8,SBAC,Math,3594,3594,1723,47.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,8,SBAC,Math,584,584,103,17.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,Non-English Language Learners,8,WCAS,Science,3408,3408,1945,57.10%
